latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
17.00253,-99.76852,335.5,0.52,0.41,4/15/2023,1938,1,VIIRS,l,2.0NRT,309.96,11.13,D
22.75585,-97.89115,336.04,0.39,0.36,4/16/2023,805,1,VIIRS,n,2.0NRT,295.78,3.38,N
17.06145,-99.38719,303.72,0.4,0.37,4/16/2023,807,1,VIIRS,n,2.0NRT,291.83,0.79,N
17.00244,-100.14838,333.86,0.36,0.58,4/16/2023,1917,1,VIIRS,n,2.0NRT,300.9,3.97,D
18.80149,-102.87669,367,0.5,0.66,4/16/2023,1919,1,VIIRS,h,2.0NRT,304.08,11.59,D
18.32318,-102.13993,339.19,0.77,0.77,4/16/2023,2059,1,VIIRS,n,2.0NRT,301.45,15.39,D
19.74673,-98.60281,315.01,0.43,0.46,4/17/2023,748,1,VIIRS,n,2.0NRT,281.72,2.86,N
17.03018,-99.79359,313.88,0.47,0.48,4/17/2023,750,1,VIIRS,n,2.0NRT,292.93,1.66,N
20.4344,-103.08756,297.65,0.78,0.78,4/17/2023,928,1,VIIRS,n,2.0NRT,283.62,2.68,N
19.64942,-103.90476,304.89,0.72,0.76,4/17/2023,930,1,VIIRS,n,2.0NRT,288.33,2.01,N
17.05296,-100.26516,355.82,0.75,0.77,4/17/2023,1900,1,VIIRS,n,2.0NRT,292.52,37.42,D
22.91523,-97.80418,336.76,0.39,0.6,4/17/2023,1902,1,VIIRS,n,2.0NRT,292.97,3.3,D
17.05059,-100.26495,337,0.48,0.65,4/17/2023,2040,1,VIIRS,n,2.0NRT,297.65,5.1,D
21.06884,-104.18625,343.76,0.59,0.53,4/17/2023,2042,1,VIIRS,n,2.0NRT,313.54,8.69,D
17.02641,-99.79283,304.15,0.49,0.65,4/18/2023,729,1,VIIRS,n,2.0NRT,288.34,0.72,N
20.38775,-99.69386,297.75,0.53,0.67,4/18/2023,731,1,VIIRS,n,2.0NRT,282.66,1.23,N
17.69147,-100.93282,305.87,0.61,0.71,4/18/2023,909,1,VIIRS,n,2.0NRT,286.68,1.53,N
17.21352,-95.11636,349.8,0.7,0.75,4/18/2023,1841,1,VIIRS,n,2.0NRT,294.48,10.76,D
19.24293,-96.34544,332.54,0.76,0.77,4/18/2023,1843,1,VIIRS,n,2.0NRT,288.89,5.43,D
17.05628,-99.38339,336.2,0.53,0.5,4/18/2023,2019,1,VIIRS,n,2.0NRT,299.4,6.25,D
17.0268,-99.7889,334.62,0.5,0.49,4/18/2023,2021,1,VIIRS,n,2.0NRT,302.41,4,D
19.17813,-96.23895,307.09,0.62,0.71,4/19/2023,709,1,VIIRS,n,2.0NRT,286.04,1.64,N
18.88075,-96.21175,301.3,0.61,0.71,4/19/2023,712,1,VIIRS,n,2.0NRT,287.01,1.03,N
22.1056,-100.91322,298.87,0.49,0.49,4/19/2023,850,1,VIIRS,n,2.0NRT,284.82,0.69,N
17.07213,-98.29883,301.91,0.46,0.63,4/19/2023,852,1,VIIRS,n,2.0NRT,286.73,0.72,N
17.00782,-96.03661,333.87,0.43,0.46,4/19/2023,2002,1,VIIRS,n,2.0NRT,288.99,3.22,D
19.60169,-104.00709,355.72,0.4,0.37,4/19/2023,2004,1,VIIRS,n,2.0NRT,317.61,8.31,D
18.16201,-95.28409,316.36,0.33,0.55,4/20/2023,833,1,VIIRS,n,2.0NRT,289.29,1.25,N
17.39426,-99.91077,300.92,0.53,0.42,4/20/2023,835,1,VIIRS,n,2.0NRT,287.82,1.03,N
17.01569,-99.92921,335.45,0.44,0.38,4/20/2023,1945,1,VIIRS,n,2.0NRT,299.53,5.96,D
22.26304,-104.80781,340.6,0.45,0.47,4/20/2023,1947,1,VIIRS,n,2.0NRT,303,5.02,D
17.16296,-98.509,318.71,0.39,0.36,4/21/2023,813,1,VIIRS,n,2.0NRT,288.4,1.02,N
17.00453,-96.18284,345,0.49,0.4,4/21/2023,1923,1,VIIRS,n,2.0NRT,306.4,13.78,D
17.92659,-101.69547,367,0.35,0.56,4/21/2023,1925,1,VIIRS,h,2.0NRT,301.66,13.76,D
19.9027,-104.3502,334.63,0.73,0.76,4/21/2023,2106,1,VIIRS,n,2.0NRT,300.83,9.51,D
20.51431,-97.47817,335.84,0.47,0.39,4/22/2023,754,1,VIIRS,n,2.0NRT,279.44,8.75,N
17.01842,-98.17593,305.68,0.46,0.39,4/22/2023,756,1,VIIRS,n,2.0NRT,289.83,1.23,N
22.73744,-104.23892,295.6,0.74,0.76,4/22/2023,934,1,VIIRS,n,2.0NRT,271.76,2.18,N
21.47396,-104.97163,298.11,0.71,0.75,4/22/2023,937,1,VIIRS,n,2.0NRT,282.73,2.17,N
17.01228,-98.1524,336.83,0.43,0.62,4/22/2023,1906,1,VIIRS,n,2.0NRT,290.37,6.09,D
20.85344,-101.69184,338.6,0.61,0.71,4/22/2023,1908,1,VIIRS,l,2.0NRT,310.4,3.53,D
18.04345,-102.42172,338.83,0.45,0.63,4/22/2023,2046,1,VIIRS,n,2.0NRT,297.96,4.1,D
19.87255,-105.3232,336.06,0.61,0.54,4/22/2023,2049,1,VIIRS,n,2.0NRT,297.89,4.41,D
17.88284,-99.79601,301.59,0.39,0.59,4/23/2023,735,1,VIIRS,n,2.0NRT,287.6,0.65,N
17.01269,-98.1749,306,0.6,0.53,4/23/2023,737,1,VIIRS,n,2.0NRT,289.63,2.07,N
17.97374,-100.63744,317.42,0.79,0.78,4/23/2023,915,1,VIIRS,n,2.0NRT,291.56,4.64,N
17.05592,-95.19427,334.69,0.57,0.69,4/23/2023,1845,1,VIIRS,n,2.0NRT,293.49,10.1,D
18.30123,-95.65702,332.59,0.57,0.69,4/23/2023,1847,1,VIIRS,n,2.0NRT,296.06,1.92,D
17.00626,-100.17556,336.01,0.6,0.53,4/23/2023,2027,1,VIIRS,n,2.0NRT,292.85,6.05,D
22.83782,-105.65395,342.75,0.49,0.41,4/23/2023,2029,1,VIIRS,n,2.0NRT,310.26,4.91,D
22.26188,-97.81554,305.56,0.66,0.73,4/24/2023,716,1,VIIRS,n,2.0NRT,284.74,1.94,N
17.02332,-95.26906,312.79,0.4,0.6,4/24/2023,718,1,VIIRS,n,2.0NRT,291.49,1.37,N
17.51065,-96.75484,300.91,0.72,0.75,4/24/2023,858,1,VIIRS,n,2.0NRT,284.69,1.42,N
17.01863,-100.11243,342.84,0.47,0.4,4/24/2023,2008,1,VIIRS,n,2.0NRT,304.6,4.82,D
18.50851,-102.83971,336.65,0.39,0.36,4/24/2023,2010,1,VIIRS,n,2.0NRT,306.27,2.34,D
20.38519,-99.68906,295.81,0.4,0.44,4/25/2023,837,1,VIIRS,n,2.0NRT,281.85,0.54,N
17.25205,-98.03205,315.43,0.58,0.52,4/25/2023,839,1,VIIRS,n,2.0NRT,284.23,1.93,N
17.01051,-100.0296,344.29,0.4,0.37,4/25/2023,1949,1,VIIRS,l,2.0NRT,304.82,5.92,D
21.22185,-104.80135,337.75,0.57,0.43,4/25/2023,1951,1,VIIRS,l,2.0NRT,311.72,4.5,D
17.02354,-98.16749,323.93,0.45,0.39,4/26/2023,820,1,VIIRS,n,2.0NRT,289.79,3.05,N
17.01981,-98.16949,330.99,0.52,0.41,4/26/2023,1930,1,VIIRS,l,2.0NRT,304.01,5.11,D
17.0707,-100.43379,341.29,0.47,0.48,4/26/2023,1932,1,VIIRS,n,2.0NRT,305.54,10.29,D
22.26199,-97.80866,298.97,0.43,0.38,4/27/2023,801,1,VIIRS,n,2.0NRT,282.28,1.05,N
17.01192,-98.15934,307.43,0.4,0.37,4/27/2023,803,1,VIIRS,n,2.0NRT,290.59,0.76,N
17.01065,-100.06633,335.56,0.45,0.63,4/27/2023,1910,1,VIIRS,n,2.0NRT,297.36,8.11,D
19.19249,-103.5088,367,0.68,0.74,4/27/2023,1913,1,VIIRS,h,2.0NRT,307.26,16.82,D
17.27423,-100.53844,341.47,0.75,0.77,4/27/2023,2053,1,VIIRS,n,2.0NRT,296.82,12.28,D
18.81064,-103.0938,352.51,0.53,0.67,4/27/2023,2055,1,VIIRS,n,2.0NRT,311.81,8.49,D
18.50711,-96.14725,313.74,0.55,0.43,4/28/2023,741,1,VIIRS,n,2.0NRT,293.55,1.3,N
17.10803,-96.9212,298.89,0.39,0.44,4/28/2023,744,1,VIIRS,n,2.0NRT,286.16,0.98,N
19.71766,-102.88341,316.13,0.66,0.73,4/28/2023,922,1,VIIRS,n,2.0NRT,286.32,3.12,N
18.16105,-102.91815,308.06,0.71,0.75,4/28/2023,924,1,VIIRS,n,2.0NRT,291.08,2.29,N
17.03065,-96.09145,367,0.51,0.66,4/28/2023,1851,1,VIIRS,h,2.0NRT,297.21,14.64,D
17.11239,-96.92744,350.42,0.58,0.7,4/28/2023,1853,1,VIIRS,n,2.0NRT,300.69,11.19,D
17.0043,-99.9613,367,0.39,0.6,4/28/2023,2034,1,VIIRS,h,2.0NRT,301.1,10.89,D
21.90281,-103.97587,340.2,0.5,0.49,4/28/2023,2036,1,VIIRS,l,2.0NRT,313.66,9.46,D
22.26351,-97.80927,313.92,0.53,0.67,4/29/2023,722,1,VIIRS,n,2.0NRT,293.23,2.34,N
17.00731,-98.75368,300.43,0.53,0.67,4/29/2023,724,1,VIIRS,n,2.0NRT,289.81,1.87,N
17.66706,-100.90781,328.94,0.48,0.65,4/29/2023,905,1,VIIRS,n,2.0NRT,289.07,3.28,N
17.09016,-99.72124,340.97,0.4,0.44,4/29/2023,2014,1,VIIRS,n,2.0NRT,296.33,4.56,D
17.79377,-100.41721,343.37,0.56,0.43,4/29/2023,2017,1,VIIRS,n,2.0NRT,312.41,3.86,D
21.69163,-101.73508,307.13,0.54,0.42,4/30/2023,843,1,VIIRS,n,2.0NRT,281.63,1.49,N
17.08297,-98.39738,298.74,0.35,0.57,4/30/2023,845,1,VIIRS,n,2.0NRT,287.84,0.3,N
17.01447,-99.33345,340.89,0.39,0.36,4/30/2023,1955,1,VIIRS,n,2.0NRT,308.91,2.58,D
20.08001,-105.32586,340.06,0.52,0.41,4/30/2023,1957,1,VIIRS,l,2.0NRT,314.35,2.75,D
18.36209,-99.62487,307.27,0.44,0.39,5/1/2023,826,1,VIIRS,n,2.0NRT,293.34,0.93,N
17.11709,-99.59528,300.7,0.46,0.39,5/1/2023,828,1,VIIRS,n,2.0NRT,279.79,1.89,N
17.00075,-99.81214,338.05,0.52,0.41,5/1/2023,1938,1,VIIRS,n,2.0NRT,298.53,14.32,D
17.09471,-98.38789,308.53,0.38,0.36,5/2/2023,807,1,VIIRS,n,2.0NRT,290.73,1.05,N
17.01299,-99.88255,354.95,0.35,0.57,5/2/2023,1917,1,VIIRS,n,2.0NRT,305.62,22.37,D
18.26041,-102.83965,335.61,0.51,0.66,5/2/2023,1919,1,VIIRS,n,2.0NRT,306.17,28.74,D
18.11961,-101.99576,331.01,0.78,0.78,5/2/2023,2059,1,VIIRS,l,2.0NRT,302.17,4.93,D
19.70727,-96.62546,302.01,0.5,0.41,5/3/2023,748,1,VIIRS,n,2.0NRT,291.14,0.6,N
17.00701,-98.56459,317.14,0.4,0.44,5/3/2023,750,1,VIIRS,n,2.0NRT,288.62,1.69,N
21.22046,-103.82618,297.44,0.67,0.74,5/3/2023,928,1,VIIRS,n,2.0NRT,265.54,1.57,N
20.27274,-105.27374,295.17,0.57,0.69,5/3/2023,930,1,VIIRS,n,2.0NRT,275.49,0.95,N
17.00206,-95.69107,348.58,0.38,0.59,5/3/2023,1900,1,VIIRS,n,2.0NRT,293.96,5.7,D
22.02378,-98.663,338.59,0.47,0.64,5/3/2023,1902,1,VIIRS,n,2.0NRT,278.42,6.32,D
17.00023,-99.34283,341.54,0.55,0.68,5/3/2023,2040,1,VIIRS,n,2.0NRT,297.15,5.84,D
20.77096,-105.49752,341.77,0.48,0.48,5/3/2023,2042,1,VIIRS,n,2.0NRT,300.39,3.72,D
17.40705,-99.81041,305.56,0.49,0.65,5/4/2023,729,1,VIIRS,n,2.0NRT,287.19,1.06,N
20.70122,-102.01141,334.03,0.75,0.77,5/4/2023,731,1,VIIRS,n,2.0NRT,282.51,8.06,N
17.27385,-99.40683,295.16,0.78,0.78,5/4/2023,909,1,VIIRS,n,2.0NRT,277.09,2.57,N
17.2866,-95.83738,354.61,0.78,0.78,5/4/2023,1841,1,VIIRS,n,2.0NRT,290.65,14.24,D
17.04463,-95.60023,340.7,0.47,0.64,5/4/2023,2019,1,VIIRS,n,2.0NRT,295.26,5.9,D
17.02668,-100.18909,367,0.47,0.48,5/4/2023,2021,1,VIIRS,h,2.0NRT,292.07,16.6,D
20.51197,-97.47914,296.5,0.77,0.77,5/5/2023,709,1,VIIRS,n,2.0NRT,277.52,4.19,N
17.22874,-95.9619,318.99,0.57,0.69,5/5/2023,712,1,VIIRS,n,2.0NRT,275.28,4.37,N
22.26443,-97.80267,302.2,0.38,0.59,5/5/2023,850,1,VIIRS,n,2.0NRT,277.8,0.96,N
17.14211,-98.27671,298.64,0.45,0.63,5/5/2023,852,1,VIIRS,n,2.0NRT,282.15,0.88,N
17.01223,-99.21106,338.85,0.44,0.38,5/5/2023,2002,1,VIIRS,n,2.0NRT,293.9,8.46,D
19.10589,-104.19521,350.28,0.41,0.37,5/5/2023,2004,1,VIIRS,n,2.0NRT,314,13.78,D
19.15721,-98.0289,309.73,0.43,0.46,5/6/2023,833,1,VIIRS,n,2.0NRT,277.53,1.44,N
17.16035,-100.06968,336.74,0.52,0.42,5/6/2023,835,1,VIIRS,n,2.0NRT,292.94,6.18,N
17.00862,-95.65665,353.18,0.4,0.37,5/6/2023,1945,1,VIIRS,n,2.0NRT,304.76,13.41,D
21.94275,-104.61314,340.36,0.44,0.46,5/6/2023,1947,1,VIIRS,n,2.0NRT,306.98,7.2,D
17.0014,-99.79085,323.09,0.38,0.36,5/7/2023,813,1,VIIRS,n,2.0NRT,293.9,2.73,N
17.00014,-95.76865,330.96,0.47,0.4,5/7/2023,1923,1,VIIRS,n,2.0NRT,302.94,3.15,D
17.68954,-101.39604,341.05,0.33,0.56,5/7/2023,1925,1,VIIRS,n,2.0NRT,302.81,2.45,D
19.44305,-104.18671,331.94,0.74,0.76,5/7/2023,2106,1,VIIRS,n,2.0NRT,295.32,5.25,D
22.51305,-104.36494,337.88,0.77,0.78,5/7/2023,2108,1,VIIRS,n,2.0NRT,295.15,10.03,D
21.68088,-104.82312,303.02,0.45,0.63,5/8/2023,754,1,VIIRS,n,2.0NRT,292.12,0.81,N
17.01675,-95.57447,312.44,0.39,0.36,5/8/2023,756,1,VIIRS,n,2.0NRT,293.43,1.27,N
22.16723,-104.3285,299.77,0.75,0.77,5/8/2023,934,1,VIIRS,n,2.0NRT,286.34,2.97,N
19.85369,-104.88406,304.86,0.78,0.78,5/8/2023,937,1,VIIRS,n,2.0NRT,290.52,2.46,N
17.00207,-95.76384,341.7,0.6,0.53,5/8/2023,1906,1,VIIRS,n,2.0NRT,302.05,18.47,D
20.15852,-102.39266,332.28,0.7,0.75,5/8/2023,1908,1,VIIRS,l,2.0NRT,303.96,2.9,D
17.06013,-100.11449,340.39,0.62,0.72,5/8/2023,2046,1,VIIRS,n,2.0NRT,295.56,15.11,D
19.55767,-104.55138,332.7,0.34,0.56,5/8/2023,2049,1,VIIRS,n,2.0NRT,300.95,1.66,D
17.52998,-96.29537,299.06,0.46,0.47,5/9/2023,735,1,VIIRS,n,2.0NRT,273.75,1.39,N
17.01162,-95.57285,316.11,0.41,0.45,5/9/2023,737,1,VIIRS,n,2.0NRT,292.63,1.11,N
18.31356,-101.10726,304.93,0.73,0.76,5/9/2023,915,1,VIIRS,n,2.0NRT,288.22,2.25,N
17.37251,-100.94555,303.57,0.78,0.78,5/9/2023,917,1,VIIRS,n,2.0NRT,287.21,1.54,N
17.10971,-95.68925,331.47,0.61,0.71,5/9/2023,1845,1,VIIRS,n,2.0NRT,291.94,31.71,D
17.88135,-96.62336,343.9,0.68,0.74,5/9/2023,1847,1,VIIRS,n,2.0NRT,292.05,7.57,D
17.00066,-98.4756,367,0.39,0.59,5/9/2023,2027,1,VIIRS,h,2.0NRT,298.54,9.41,D
22.81357,-105.43115,349.37,0.51,0.41,5/9/2023,2029,1,VIIRS,n,2.0NRT,312.46,5.04,D
17.10709,-99.01776,302.39,0.71,0.75,5/10/2023,718,1,VIIRS,n,2.0NRT,285.68,2.17,N
17.10611,-99.02621,301.87,0.52,0.66,5/10/2023,858,1,VIIRS,n,2.0NRT,287.52,1.13,N
17.0016,-99.99228,334.43,0.47,0.4,5/10/2023,2008,1,VIIRS,n,2.0NRT,301.67,3.32,D
18.30557,-102.76444,331.29,0.39,0.36,5/10/2023,2010,1,VIIRS,l,2.0NRT,306.14,1.62,D
20.74533,-101.8503,295.5,0.46,0.39,5/11/2023,837,1,VIIRS,n,2.0NRT,284.88,0.37,N
17.11173,-100.01709,302.22,0.43,0.46,5/11/2023,839,1,VIIRS,n,2.0NRT,290.76,0.91,N
17.00145,-95.62515,336.33,0.45,0.39,5/11/2023,1949,1,VIIRS,n,2.0NRT,303.76,5.95,D
20.97042,-104.77626,333.55,0.57,0.43,5/11/2023,1951,1,VIIRS,l,2.0NRT,306.62,5.21,D
17.76863,-100.61174,304.58,0.39,0.36,5/12/2023,820,1,VIIRS,n,2.0NRT,289.16,1.45,N
17.00608,-98.5446,318.93,0.44,0.38,5/12/2023,822,1,VIIRS,n,2.0NRT,290.32,1.95,N
17.00142,-95.76836,336.71,0.41,0.37,5/12/2023,1930,1,VIIRS,n,2.0NRT,301.19,7.83,D
17.00908,-100.15258,339.5,0.45,0.47,5/12/2023,1932,1,VIIRS,n,2.0NRT,294.33,10.16,D
22.35331,-97.87363,306.47,0.43,0.38,5/13/2023,801,1,VIIRS,n,2.0NRT,293.29,3.22,N
17.01109,-98.65702,313.44,0.42,0.38,5/13/2023,803,1,VIIRS,n,2.0NRT,291.02,2.75,N
22.95265,-105.50232,309.92,0.76,0.77,5/13/2023,939,1,VIIRS,n,2.0NRT,291.04,2.2,N
22.82398,-105.51384,305.66,0.76,0.77,5/13/2023,941,1,VIIRS,n,2.0NRT,291.14,2.56,N
17.00025,-95.62708,343.73,0.47,0.48,5/13/2023,1910,1,VIIRS,n,2.0NRT,301.78,7.23,D
18.9552,-103.70508,331.73,0.72,0.75,5/13/2023,1913,1,VIIRS,n,2.0NRT,297.8,3.49,D
17.29967,-101.03328,332.13,0.69,0.75,5/13/2023,2053,1,VIIRS,n,2.0NRT,291.51,68.09,D
18.62286,-103.01275,355.01,0.53,0.67,5/13/2023,2055,1,VIIRS,n,2.0NRT,300.53,11.89,D
19.02036,-98.62456,297.39,0.54,0.51,5/14/2023,741,1,VIIRS,n,2.0NRT,267.32,1.21,N
17.03883,-99.04181,302.91,0.54,0.51,5/14/2023,744,1,VIIRS,n,2.0NRT,289.4,0.62,N
19.63036,-102.86654,310.3,0.66,0.73,5/14/2023,922,1,VIIRS,n,2.0NRT,286.45,2.61,N
17.93183,-102.20634,343.46,0.79,0.78,5/14/2023,924,1,VIIRS,n,2.0NRT,290.99,5.98,N
17.5709,-95.86723,340.82,0.48,0.65,5/14/2023,1853,1,VIIRS,n,2.0NRT,288.94,6.39,D
17.01854,-100.11995,353.03,0.38,0.59,5/14/2023,2034,1,VIIRS,n,2.0NRT,297.79,6.42,D
21.5842,-105.21842,341.59,0.41,0.45,5/14/2023,2036,1,VIIRS,n,2.0NRT,303.41,6.61,D
22.26451,-97.80992,328.48,0.53,0.67,5/15/2023,722,1,VIIRS,n,2.0NRT,287.21,4.8,N
17.05224,-99.75317,306.12,0.62,0.71,5/15/2023,724,1,VIIRS,n,2.0NRT,287.21,1.35,N
17.05116,-99.74879,312.58,0.59,0.7,5/15/2023,905,1,VIIRS,n,2.0NRT,287.77,1.99,N
17.00353,-98.2497,339.98,0.49,0.49,5/15/2023,2014,1,VIIRS,n,2.0NRT,296.98,6.14,D
17.4713,-101.10325,332.44,0.5,0.41,5/15/2023,2017,1,VIIRS,l,2.0NRT,302.72,5.13,D
22.0583,-104.05815,313.41,0.42,0.38,5/16/2023,843,1,VIIRS,n,2.0NRT,282.88,1.66,N
17.02333,-100.19419,306.9,0.53,0.5,5/16/2023,845,1,VIIRS,n,2.0NRT,291.73,1.76,N
17.00043,-98.44736,341.4,0.41,0.37,5/16/2023,1955,1,VIIRS,n,2.0NRT,303.7,7.96,D
19.95968,-104.97205,335.31,0.5,0.41,5/16/2023,1957,1,VIIRS,n,2.0NRT,303.81,5.77,D
18.79936,-99.18015,309.38,0.46,0.39,5/17/2023,826,1,VIIRS,n,2.0NRT,289.29,1.41,N
17.10732,-99.93256,303.8,0.44,0.39,5/17/2023,828,1,VIIRS,n,2.0NRT,290.77,0.94,N
17.00448,-98.75455,331.19,0.46,0.39,5/17/2023,1938,1,VIIRS,l,2.0NRT,298.94,5.85,D
22.89993,-104.66904,332.99,0.54,0.51,5/17/2023,1940,1,VIIRS,l,2.0NRT,304.74,6.71,D
17.03304,-98.2624,299.55,0.38,0.36,5/18/2023,807,1,VIIRS,n,2.0NRT,289.16,0.56,N
17.00111,-99.9558,335.43,0.35,0.57,5/18/2023,1917,1,VIIRS,n,2.0NRT,296.29,2.51,D
18.2086,-103.15224,334.27,0.54,0.68,5/18/2023,1919,1,VIIRS,n,2.0NRT,295.8,4.6,D
18.04025,-102.37974,346.24,0.73,0.76,5/18/2023,2059,1,VIIRS,n,2.0NRT,294.97,11.23,D
20.57861,-101.17348,331.3,0.32,0.55,5/19/2023,748,1,VIIRS,n,2.0NRT,265.9,4.17,N
17.07554,-98.92377,315.88,0.42,0.45,5/19/2023,750,1,VIIRS,n,2.0NRT,285.35,2.73,N
17.00905,-99.65524,330.55,0.69,0.74,5/19/2023,1900,1,VIIRS,n,2.0NRT,295.97,7.59,D
17.00584,-99.17388,337.72,0.56,0.69,5/19/2023,2040,1,VIIRS,n,2.0NRT,293.54,5.85,D
22.33092,-99.08827,340.38,0.65,0.73,5/19/2023,2042,1,VIIRS,n,2.0NRT,288.89,8.13,D
17.00717,-99.17006,303,0.45,0.63,5/20/2023,729,1,VIIRS,n,2.0NRT,282.13,0.77,N
17.17789,-99.81402,295.88,0.73,0.76,5/20/2023,909,1,VIIRS,n,2.0NRT,278.63,1.91,N
18.98233,-96.21908,342.11,0.76,0.77,5/20/2023,1843,1,VIIRS,n,2.0NRT,288.03,7.79,D
17.08544,-95.14756,330.49,0.5,0.66,5/20/2023,2019,1,VIIRS,n,2.0NRT,291.67,7.9,D
17.05786,-99.99178,337.73,0.48,0.48,5/20/2023,2021,1,VIIRS,n,2.0NRT,300.82,3.07,D
18.4095,-96.21835,305.81,0.61,0.71,5/21/2023,712,1,VIIRS,n,2.0NRT,285.79,1.05,N
17.06732,-98.93557,299.99,0.41,0.61,5/21/2023,852,1,VIIRS,n,2.0NRT,286.3,1.05,N
17.00281,-95.17865,339.77,0.48,0.48,5/21/2023,2002,1,VIIRS,n,2.0NRT,291.96,8.1,D
19.14482,-103.95023,338.57,0.4,0.37,5/21/2023,2004,1,VIIRS,n,2.0NRT,306.22,2.25,D
19.92777,-101.95995,301.98,0.4,0.37,5/22/2023,833,1,VIIRS,n,2.0NRT,284.74,0.68,N
17.37485,-100.67943,306.81,0.48,0.4,5/22/2023,835,1,VIIRS,n,2.0NRT,290.29,1.02,N
17.00506,-95.2247,346.77,0.41,0.37,5/22/2023,1945,1,VIIRS,n,2.0NRT,304.09,8.37,D
21.94951,-105.41342,343.38,0.5,0.49,5/22/2023,1947,1,VIIRS,n,2.0NRT,311.86,41.78,D
17.03688,-95.34484,301.7,0.52,0.41,5/23/2023,813,1,VIIRS,n,2.0NRT,289.91,0.62,N
17.01326,-95.53724,340.76,0.46,0.39,5/23/2023,1923,1,VIIRS,n,2.0NRT,301.05,12.32,D
17.64029,-101.42204,367,0.34,0.56,5/23/2023,1925,1,VIIRS,h,2.0NRT,295.65,8.41,D
18.95647,-103.68751,348.38,0.78,0.78,5/23/2023,2106,1,VIIRS,n,2.0NRT,296.94,18.73,D
22.44381,-105.14571,342.52,0.68,0.74,5/23/2023,2108,1,VIIRS,n,2.0NRT,302.94,10.46,D
21.51623,-101.89855,297.35,0.59,0.53,5/24/2023,754,1,VIIRS,n,2.0NRT,282.25,0.79,N
17.01728,-95.5926,302.35,0.39,0.36,5/24/2023,756,1,VIIRS,n,2.0NRT,290.24,0.56,N
22.13718,-104.72665,308.64,0.7,0.75,5/24/2023,934,1,VIIRS,n,2.0NRT,287.96,1.81,N
19.91245,-104.65818,307.31,0.79,0.78,5/24/2023,937,1,VIIRS,n,2.0NRT,289.44,2.27,N
17.00959,-95.33911,339.41,0.57,0.52,5/24/2023,1906,1,VIIRS,n,2.0NRT,288.13,7.3,D
20.02498,-103.03435,355.33,0.78,0.78,5/24/2023,1908,1,VIIRS,n,2.0NRT,293.38,12.03,D
17.27971,-100.77989,367,0.56,0.69,5/24/2023,2046,1,VIIRS,h,2.0NRT,292.77,13.29,D
19.56452,-104.96535,335.86,0.63,0.54,5/24/2023,2049,1,VIIRS,n,2.0NRT,303.41,10.93,D
17.95812,-100.84943,318.56,0.47,0.64,5/25/2023,735,1,VIIRS,n,2.0NRT,286.07,2.54,N
17.31245,-100.45632,299.41,0.43,0.62,5/25/2023,737,1,VIIRS,n,2.0NRT,280.49,1.29,N
19.01035,-104.25555,315.1,0.44,0.62,5/25/2023,915,1,VIIRS,n,2.0NRT,292.03,2.42,N
17.42232,-100.8143,296.35,0.79,0.78,5/25/2023,917,1,VIIRS,n,2.0NRT,280.1,1.03,N
17.19743,-95.64526,367,0.61,0.71,5/25/2023,1845,1,VIIRS,h,2.0NRT,291.08,44.75,D
18.10432,-95.68637,343.29,0.58,0.7,5/25/2023,1847,1,VIIRS,n,2.0NRT,291.05,7.69,D
17.04019,-95.0192,336.3,0.65,0.73,5/25/2023,2027,1,VIIRS,n,2.0NRT,290.01,4.33,D
22.87328,-105.47453,341.57,0.5,0.41,5/25/2023,2029,1,VIIRS,n,2.0NRT,289.06,6.38,D
21.78488,-98.09255,302.85,0.69,0.74,5/26/2023,716,1,VIIRS,n,2.0NRT,274.44,2.25,N
17.59711,-101.11904,321.11,0.36,0.58,5/26/2023,858,1,VIIRS,n,2.0NRT,260.87,4.46,N
17.03708,-99.62309,338.03,0.49,0.4,5/26/2023,2008,1,VIIRS,n,2.0NRT,301.18,5.98,D
18.31984,-103.03013,343.19,0.39,0.36,5/26/2023,2010,1,VIIRS,n,2.0NRT,304.96,4.28,D
20.51273,-97.4754,311.8,0.54,0.51,5/27/2023,837,1,VIIRS,n,2.0NRT,282.71,2.49,N
17.92901,-102.20676,311.5,0.47,0.4,5/27/2023,839,1,VIIRS,n,2.0NRT,290.3,3.51,N
17.00314,-99.31989,340.07,0.39,0.36,5/27/2023,1949,1,VIIRS,n,2.0NRT,302.17,6.91,D
21.07778,-105.00214,330.5,0.39,0.44,5/27/2023,1951,1,VIIRS,l,2.0NRT,303.66,8.35,D
17.0092,-95.53855,301.43,0.42,0.45,5/28/2023,820,1,VIIRS,n,2.0NRT,291.34,0.62,N
17.16192,-100.17684,301.83,0.39,0.36,5/28/2023,822,1,VIIRS,n,2.0NRT,290.41,1.31,N
17.00789,-95.53605,339.86,0.4,0.37,5/28/2023,1930,1,VIIRS,l,2.0NRT,306.31,5.53,D
17.70023,-96.2896,337.2,0.42,0.38,5/28/2023,1932,1,VIIRS,n,2.0NRT,301.75,4.72,D
20.25757,-105.40056,333.05,0.78,0.78,5/28/2023,2112,1,VIIRS,n,2.0NRT,291.12,7.53,D
22.23553,-98.02206,313.35,0.44,0.38,5/29/2023,801,1,VIIRS,n,2.0NRT,292.29,1.76,N
